simulation_id,workflow,domain,y_min,y_max,chains,draws_per_chain,posterior_draws_total,n_obs,pvs_theta,pvs_pred,pvs_joint,trace_member
113,area,broad,-0.05,1.05,4,3000,12000,288,0.9968333333333333,0.9842063078703703,0.9810986689814815,trace_pvs_sdescriptor_mismatch_nominal_sim113.nc
113,area,narrow,0.02,0.98,4,3000,12000,288,0.8630833333333333,0.8451004050925925,0.7303284143518518,trace_pvs_sdescriptor_mismatch_nominal_sim113.nc
113,area,nominal,0.0,1.0,4,3000,12000,288,0.96025,0.9147977430555555,0.8785648148148149,trace_pvs_sdescriptor_mismatch_nominal_sim113.nc
114,area,broad,-0.05,1.05,4,3000,12000,288,0.9659166666666666,0.9699994212962963,0.9369473379629629,trace_pvs_sdescriptor_mismatch_nominal_sim114.nc
114,area,narrow,0.02,0.98,4,3000,12000,288,0.5271666666666667,0.7896435185185186,0.417125,trace_pvs_sdescriptor_mismatch_nominal_sim114.nc
114,area,nominal,0.0,1.0,4,3000,12000,288,0.7820833333333334,0.868923900462963,0.6799079861111111,trace_pvs_sdescriptor_mismatch_nominal_sim114.nc
115,area,broad,-0.05,1.05,4,3000,12000,288,0.93975,0.9804962384259259,0.9214626736111111,trace_pvs_sdescriptor_mismatch_nominal_sim115.nc
115,area,narrow,0.02,0.98,4,3000,12000,288,0.4405833333333333,0.8545353009259259,0.3776278935185185,trace_pvs_sdescriptor_mismatch_nominal_sim115.nc
115,area,nominal,0.0,1.0,4,3000,12000,288,0.7081666666666667,0.9136556712962963,0.6475674189814815,trace_pvs_sdescriptor_mismatch_nominal_sim115.nc
116,area,broad,-0.05,1.05,4,3000,12000,288,0.9184166666666667,0.9838168402777778,0.9036278935185185,trace_pvs_sdescriptor_mismatch_nominal_sim116.nc
116,area,narrow,0.02,0.98,4,3000,12000,288,0.35425,0.8859513888888889,0.3147974537037037,trace_pvs_sdescriptor_mismatch_nominal_sim116.nc
116,area,nominal,0.0,1.0,4,3000,12000,288,0.6178333333333333,0.9330034722222222,0.5771429398148148,trace_pvs_sdescriptor_mismatch_nominal_sim116.nc
117,area,broad,-0.05,1.05,4,3000,12000,288,0.9804166666666667,0.9736455439814815,0.954609375,trace_pvs_sdescriptor_mismatch_nominal_sim117.nc
117,area,narrow,0.02,0.98,4,3000,12000,288,0.5893333333333334,0.7925196759259259,0.4685078125,trace_pvs_sdescriptor_mismatch_nominal_sim117.nc
117,area,nominal,0.0,1.0,4,3000,12000,288,0.858,0.8713046875,0.7480688657407407,trace_pvs_sdescriptor_mismatch_nominal_sim117.nc
118,area,broad,-0.05,1.05,4,3000,12000,288,0.9580833333333333,0.9787335069444445,0.9377123842592593,trace_pvs_sdescriptor_mismatch_nominal_sim118.nc
118,area,narrow,0.02,0.98,4,3000,12000,288,0.5703333333333334,0.8298836805555555,0.4740818865740741,trace_pvs_sdescriptor_mismatch_nominal_sim118.nc
118,area,nominal,0.0,1.0,4,3000,12000,288,0.7941666666666667,0.9008214699074074,0.7157407407407408,trace_pvs_sdescriptor_mismatch_nominal_sim118.nc
119,area,broad,-0.05,1.05,4,3000,12000,288,0.9355,0.9702294560185185,0.9077473958333333,trace_pvs_sdescriptor_mismatch_nominal_sim119.nc
119,area,narrow,0.02,0.98,4,3000,12000,288,0.2851666666666667,0.8733822337962963,0.25050868055555553,trace_pvs_sdescriptor_mismatch_nominal_sim119.nc
119,area,nominal,0.0,1.0,4,3000,12000,288,0.60425,0.9159001736111111,0.554931712962963,trace_pvs_sdescriptor_mismatch_nominal_sim119.nc
120,area,broad,-0.05,1.05,4,3000,12000,288,0.9601666666666666,0.9894097222222222,0.950019386574074,trace_pvs_sdescriptor_mismatch_nominal_sim120.nc
120,area,narrow,0.02,0.98,4,3000,12000,288,0.5940833333333333,0.9030943287037037,0.5374403935185185,trace_pvs_sdescriptor_mismatch_nominal_sim120.nc
120,area,nominal,0.0,1.0,4,3000,12000,288,0.7925,0.9473781828703703,0.7512149884259259,trace_pvs_sdescriptor_mismatch_nominal_sim120.nc
121,area,broad,-0.05,1.05,4,3000,12000,288,0.9674166666666667,0.9889762731481482,0.9567624421296296,trace_pvs_sdescriptor_mismatch_nominal_sim121.nc
121,area,narrow,0.02,0.98,4,3000,12000,288,0.7025833333333333,0.8962543402777777,0.6305069444444444,trace_pvs_sdescriptor_mismatch_nominal_sim121.nc
121,area,nominal,0.0,1.0,4,3000,12000,288,0.8550833333333333,0.942845775462963,0.8064979745370371,trace_pvs_sdescriptor_mismatch_nominal_sim121.nc
122,area,broad,-0.05,1.05,4,3000,12000,288,0.9271666666666667,0.9688009259259259,0.8982913773148148,trace_pvs_sdescriptor_mismatch_nominal_sim122.nc
122,area,narrow,0.02,0.98,4,3000,12000,288,0.47558333333333336,0.8034953703703703,0.38271498842592594,trace_pvs_sdescriptor_mismatch_nominal_sim122.nc
122,area,nominal,0.0,1.0,4,3000,12000,288,0.6988333333333333,0.8705419560185185,0.6087306134259259,trace_pvs_sdescriptor_mismatch_nominal_sim122.nc
123,area,broad,-0.05,1.05,4,3000,12000,288,0.9781666666666666,0.9848955439814815,0.9633993055555555,trace_pvs_sdescriptor_mismatch_nominal_sim123.nc
123,area,narrow,0.02,0.98,4,3000,12000,288,0.75075,0.8628706597222222,0.64840625,trace_pvs_sdescriptor_mismatch_nominal_sim123.nc
123,area,nominal,0.0,1.0,4,3000,12000,288,0.8883333333333333,0.9230118634259259,0.8201397569444444,trace_pvs_sdescriptor_mismatch_nominal_sim123.nc
124,area,broad,-0.05,1.05,4,3000,12000,288,0.98225,0.9871090856481481,0.9695951967592593,trace_pvs_sdescriptor_mismatch_nominal_sim124.nc
124,area,narrow,0.02,0.98,4,3000,12000,288,0.7754166666666666,0.8592566550925926,0.6668460648148148,trace_pvs_sdescriptor_mismatch_nominal_sim124.nc
124,area,nominal,0.0,1.0,4,3000,12000,288,0.9034166666666666,0.9229244791666666,0.8339684606481481,trace_pvs_sdescriptor_mismatch_nominal_sim124.nc
125,area,broad,-0.05,1.05,4,3000,12000,288,0.9703333333333334,0.9915810185185185,0.9621880787037037,trace_pvs_sdescriptor_mismatch_nominal_sim125.nc
125,area,narrow,0.02,0.98,4,3000,12000,288,0.69025,0.8708897569444445,0.6016770833333334,trace_pvs_sdescriptor_mismatch_nominal_sim125.nc
125,area,nominal,0.0,1.0,4,3000,12000,288,0.8563333333333333,0.9335711805555555,0.7996478587962963,trace_pvs_sdescriptor_mismatch_nominal_sim125.nc
126,area,broad,-0.05,1.05,4,3000,12000,288,0.96475,0.9745095486111112,0.9401712962962963,trace_pvs_sdescriptor_mismatch_nominal_sim126.nc
126,area,narrow,0.02,0.98,4,3000,12000,288,0.6118333333333333,0.829146412037037,0.5079936342592593,trace_pvs_sdescriptor_mismatch_nominal_sim126.nc
126,area,nominal,0.0,1.0,4,3000,12000,288,0.8088333333333333,0.8936316550925926,0.723205150462963,trace_pvs_sdescriptor_mismatch_nominal_sim126.nc
127,area,broad,-0.05,1.05,4,3000,12000,288,0.9836666666666667,0.9764600694444444,0.9605104166666667,trace_pvs_sdescriptor_mismatch_nominal_sim127.nc
127,area,narrow,0.02,0.98,4,3000,12000,288,0.76175,0.8348932291666666,0.6366478587962963,trace_pvs_sdescriptor_mismatch_nominal_sim127.nc
127,area,nominal,0.0,1.0,4,3000,12000,288,0.8971666666666667,0.9023723958333333,0.8097902199074074,trace_pvs_sdescriptor_mismatch_nominal_sim127.nc
128,area,broad,-0.05,1.05,4,3000,12000,288,0.9543333333333334,0.9789777199074075,0.9342783564814815,trace_pvs_sdescriptor_mismatch_nominal_sim128.nc
128,area,narrow,0.02,0.98,4,3000,12000,288,0.6335,0.8346782407407407,0.5295396412037037,trace_pvs_sdescriptor_mismatch_nominal_sim128.nc
128,area,nominal,0.0,1.0,4,3000,12000,288,0.8036666666666666,0.9005983796296296,0.724046875,trace_pvs_sdescriptor_mismatch_nominal_sim128.nc
129,area,broad,-0.05,1.05,4,3000,12000,288,0.9649166666666666,0.9862323495370371,0.9516368634259259,trace_pvs_sdescriptor_mismatch_nominal_sim129.nc
129,area,narrow,0.02,0.98,4,3000,12000,288,0.6553333333333333,0.8771484375,0.5758162615740741,trace_pvs_sdescriptor_mismatch_nominal_sim129.nc
129,area,nominal,0.0,1.0,4,3000,12000,288,0.8334166666666667,0.9304421296296296,0.7757618634259259,trace_pvs_sdescriptor_mismatch_nominal_sim129.nc
130,area,broad,-0.05,1.05,4,3000,12000,288,0.98175,0.9785396412037037,0.9607042824074075,trace_pvs_sdescriptor_mismatch_nominal_sim130.nc
130,area,narrow,0.02,0.98,4,3000,12000,288,0.48483333333333334,0.8025630787037037,0.39098495370370373,trace_pvs_sdescriptor_mismatch_nominal_sim130.nc
130,area,nominal,0.0,1.0,4,3000,12000,288,0.8375,0.8895324074074074,0.7455347222222222,trace_pvs_sdescriptor_mismatch_nominal_sim130.nc
131,area,broad,-0.05,1.05,4,3000,12000,288,0.99125,0.9867757523148148,0.9781423611111111,trace_pvs_sdescriptor_mismatch_nominal_sim131.nc
131,area,narrow,0.02,0.98,4,3000,12000,288,0.857,0.8594435763888889,0.7373101851851852,trace_pvs_sdescriptor_mismatch_nominal_sim131.nc
131,area,nominal,0.0,1.0,4,3000,12000,288,0.94975,0.9276342592592592,0.8811935763888888,trace_pvs_sdescriptor_mismatch_nominal_sim131.nc
132,area,broad,-0.05,1.05,4,3000,12000,288,0.9576666666666667,0.9765532407407408,0.935236400462963,trace_pvs_sdescriptor_mismatch_nominal_sim132.nc
132,area,narrow,0.02,0.98,4,3000,12000,288,0.436,0.856298900462963,0.37495225694444445,trace_pvs_sdescriptor_mismatch_nominal_sim132.nc
132,area,nominal,0.0,1.0,4,3000,12000,288,0.7371666666666666,0.9138249421296296,0.6744458912037037,trace_pvs_sdescriptor_mismatch_nominal_sim132.nc
133,area,broad,-0.05,1.05,4,3000,12000,288,0.98675,0.9844244791666666,0.9713813657407407,trace_pvs_sdescriptor_mismatch_nominal_sim133.nc
133,area,narrow,0.02,0.98,4,3000,12000,288,0.78875,0.8608327546296296,0.6796232638888889,trace_pvs_sdescriptor_mismatch_nominal_sim133.nc
133,area,nominal,0.0,1.0,4,3000,12000,288,0.9166666666666666,0.923535011574074,0.8467447916666667,trace_pvs_sdescriptor_mismatch_nominal_sim133.nc
134,area,broad,-0.05,1.05,4,3000,12000,288,0.976,0.9788396990740741,0.9553547453703704,trace_pvs_sdescriptor_mismatch_nominal_sim134.nc
134,area,narrow,0.02,0.98,4,3000,12000,288,0.5616666666666666,0.7946394675925926,0.44722685185185185,trace_pvs_sdescriptor_mismatch_nominal_sim134.nc
134,area,nominal,0.0,1.0,4,3000,12000,288,0.8349166666666666,0.8777641782407407,0.7332711226851852,trace_pvs_sdescriptor_mismatch_nominal_sim134.nc
135,area,broad,-0.05,1.05,4,3000,12000,288,0.9420833333333334,0.9745700231481481,0.9181637731481481,trace_pvs_sdescriptor_mismatch_nominal_sim135.nc
135,area,narrow,0.02,0.98,4,3000,12000,288,0.48383333333333334,0.8663833912037037,0.42007118055555553,trace_pvs_sdescriptor_mismatch_nominal_sim135.nc
135,area,nominal,0.0,1.0,4,3000,12000,288,0.7100833333333333,0.9157427662037037,0.650777488425926,trace_pvs_sdescriptor_mismatch_nominal_sim135.nc
136,area,broad,-0.05,1.05,4,3000,12000,288,0.96625,0.9818200231481482,0.9487178819444444,trace_pvs_sdescriptor_mismatch_nominal_sim136.nc
136,area,narrow,0.02,0.98,4,3000,12000,288,0.6365,0.8391938657407407,0.5351085069444445,trace_pvs_sdescriptor_mismatch_nominal_sim136.nc
136,area,nominal,0.0,1.0,4,3000,12000,288,0.8255833333333333,0.9064343171296296,0.7487641782407407,trace_pvs_sdescriptor_mismatch_nominal_sim136.nc
137,area,broad,-0.05,1.05,4,3000,12000,288,0.9866666666666667,0.9875526620370371,0.9743804976851852,trace_pvs_sdescriptor_mismatch_nominal_sim137.nc
137,area,narrow,0.02,0.98,4,3000,12000,288,0.8004166666666667,0.8614207175925926,0.6899441550925925,trace_pvs_sdescriptor_mismatch_nominal_sim137.nc
137,area,nominal,0.0,1.0,4,3000,12000,288,0.9185,0.9283344907407407,0.8527815393518519,trace_pvs_sdescriptor_mismatch_nominal_sim137.nc
138,area,broad,-0.05,1.05,4,3000,12000,288,0.963,0.9823009259259259,0.9459736689814815,trace_pvs_sdescriptor_mismatch_nominal_sim138.nc
138,area,narrow,0.02,0.98,4,3000,12000,288,0.5925,0.8246255787037037,0.48939756944444446,trace_pvs_sdescriptor_mismatch_nominal_sim138.nc
138,area,nominal,0.0,1.0,4,3000,12000,288,0.8201666666666667,0.898517650462963,0.7371686921296297,trace_pvs_sdescriptor_mismatch_nominal_sim138.nc
139,area,broad,-0.05,1.05,4,3000,12000,288,0.9861666666666666,0.9895107060185185,0.9758446180555556,trace_pvs_sdescriptor_mismatch_nominal_sim139.nc
139,area,narrow,0.02,0.98,4,3000,12000,288,0.7245,0.9023900462962963,0.6550865162037037,trace_pvs_sdescriptor_mismatch_nominal_sim139.nc
139,area,nominal,0.0,1.0,4,3000,12000,288,0.9119166666666667,0.9487366898148148,0.8654777199074074,trace_pvs_sdescriptor_mismatch_nominal_sim139.nc
140,area,broad,-0.05,1.05,4,3000,12000,288,0.9490833333333333,0.9750344328703704,0.9254129050925926,trace_pvs_sdescriptor_mismatch_nominal_sim140.nc
140,area,narrow,0.02,0.98,4,3000,12000,288,0.43075,0.8137659143518519,0.3518087384259259,trace_pvs_sdescriptor_mismatch_nominal_sim140.nc
140,area,nominal,0.0,1.0,4,3000,12000,288,0.7169166666666666,0.8837572337962963,0.6341238425925926,trace_pvs_sdescriptor_mismatch_nominal_sim140.nc
141,area,broad,-0.05,1.05,4,3000,12000,288,0.9804166666666667,0.9888075810185185,0.9694548611111111,trace_pvs_sdescriptor_mismatch_nominal_sim141.nc
141,area,narrow,0.02,0.98,4,3000,12000,288,0.7174166666666667,0.8618125,0.6187210648148148,trace_pvs_sdescriptor_mismatch_nominal_sim141.nc
141,area,nominal,0.0,1.0,4,3000,12000,288,0.8750833333333333,0.9264447337962963,0.8107682291666667,trace_pvs_sdescriptor_mismatch_nominal_sim141.nc
142,area,broad,-0.05,1.05,4,3000,12000,288,0.9555833333333333,0.9718634259259259,0.9287300347222223,trace_pvs_sdescriptor_mismatch_nominal_sim142.nc
142,area,narrow,0.02,0.98,4,3000,12000,288,0.5168333333333334,0.7760870949074075,0.40185329861111113,trace_pvs_sdescriptor_mismatch_nominal_sim142.nc
142,area,nominal,0.0,1.0,4,3000,12000,288,0.7749166666666667,0.859919849537037,0.6666614583333333,trace_pvs_sdescriptor_mismatch_nominal_sim142.nc
143,area,broad,-0.05,1.05,4,3000,12000,288,0.9670833333333333,0.9817016782407407,0.9493836805555556,trace_pvs_sdescriptor_mismatch_nominal_sim143.nc
143,area,narrow,0.02,0.98,4,3000,12000,288,0.6134166666666667,0.8693599537037037,0.5341241319444444,trace_pvs_sdescriptor_mismatch_nominal_sim143.nc
143,area,nominal,0.0,1.0,4,3000,12000,288,0.8070833333333334,0.9244048032407407,0.7464684606481482,trace_pvs_sdescriptor_mismatch_nominal_sim143.nc
144,area,broad,-0.05,1.05,4,3000,12000,288,0.96375,0.9707109375,0.9355558449074074,trace_pvs_sdescriptor_mismatch_nominal_sim144.nc
144,area,narrow,0.02,0.98,4,3000,12000,288,0.55975,0.7984241898148148,0.4474565972222222,trace_pvs_sdescriptor_mismatch_nominal_sim144.nc
144,area,nominal,0.0,1.0,4,3000,12000,288,0.7775833333333333,0.8722306134259259,0.6785538194444445,trace_pvs_sdescriptor_mismatch_nominal_sim144.nc
145,area,broad,-0.05,1.05,4,3000,12000,288,0.9338333333333333,0.9447774884259259,0.8823793402777778,trace_pvs_sdescriptor_mismatch_nominal_sim145.nc
145,area,narrow,0.02,0.98,4,3000,12000,288,0.3015833333333333,0.7148122106481481,0.2163677662037037,trace_pvs_sdescriptor_mismatch_nominal_sim145.nc
145,area,nominal,0.0,1.0,4,3000,12000,288,0.58975,0.7993807870370371,0.47215711805555555,trace_pvs_sdescriptor_mismatch_nominal_sim145.nc
146,area,broad,-0.05,1.05,4,3000,12000,288,0.9440833333333334,0.984392650462963,0.9294074074074075,trace_pvs_sdescriptor_mismatch_nominal_sim146.nc
146,area,narrow,0.02,0.98,4,3000,12000,288,0.527,0.8741009837962963,0.4616354166666667,trace_pvs_sdescriptor_mismatch_nominal_sim146.nc
146,area,nominal,0.0,1.0,4,3000,12000,288,0.7346666666666667,0.9278822337962963,0.6822332175925926,trace_pvs_sdescriptor_mismatch_nominal_sim146.nc
147,area,broad,-0.05,1.05,4,3000,12000,288,0.9823333333333333,0.9897251157407407,0.9722534722222222,trace_pvs_sdescriptor_mismatch_nominal_sim147.nc
147,area,narrow,0.02,0.98,4,3000,12000,288,0.7705,0.8692662037037037,0.6705300925925926,trace_pvs_sdescriptor_mismatch_nominal_sim147.nc
147,area,nominal,0.0,1.0,4,3000,12000,288,0.9033333333333333,0.9327141203703704,0.8426941550925926,trace_pvs_sdescriptor_mismatch_nominal_sim147.nc
148,area,broad,-0.05,1.05,4,3000,12000,288,0.94175,0.970066550925926,0.913589988425926,trace_pvs_sdescriptor_mismatch_nominal_sim148.nc
148,area,narrow,0.02,0.98,4,3000,12000,288,0.44166666666666665,0.7795040509259259,0.3451443865740741,trace_pvs_sdescriptor_mismatch_nominal_sim148.nc
148,area,nominal,0.0,1.0,4,3000,12000,288,0.7054166666666667,0.8590185185185185,0.606525462962963,trace_pvs_sdescriptor_mismatch_nominal_sim148.nc
149,area,broad,-0.05,1.05,4,3000,12000,288,0.9901666666666666,0.9750153356481481,0.9654143518518519,trace_pvs_sdescriptor_mismatch_nominal_sim149.nc
149,area,narrow,0.02,0.98,4,3000,12000,288,0.6525833333333333,0.7896032986111111,0.5163480902777777,trace_pvs_sdescriptor_mismatch_nominal_sim149.nc
149,area,nominal,0.0,1.0,4,3000,12000,288,0.8739166666666667,0.8697404513888889,0.760455150462963,trace_pvs_sdescriptor_mismatch_nominal_sim149.nc
0,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8161322337962963,,trace_mass_sdescriptor_mismatch_nominal_sim0.nc
0,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7457450810185186,,trace_mass_sdescriptor_mismatch_nominal_sim0.nc
0,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7671438078703704,,trace_mass_sdescriptor_mismatch_nominal_sim0.nc
1,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8145407986111111,,trace_mass_sdescriptor_mismatch_nominal_sim1.nc
1,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7439363425925926,,trace_mass_sdescriptor_mismatch_nominal_sim1.nc
1,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7653940972222222,,trace_mass_sdescriptor_mismatch_nominal_sim1.nc
2,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8196579861111111,,trace_mass_sdescriptor_mismatch_nominal_sim2.nc
2,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7476956018518518,,trace_mass_sdescriptor_mismatch_nominal_sim2.nc
2,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7695497685185185,,trace_mass_sdescriptor_mismatch_nominal_sim2.nc
3,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8172586805555555,,trace_mass_sdescriptor_mismatch_nominal_sim3.nc
3,mass,narrow,0.02,0.98,4,3000,12000,288,,0.749122974537037,,trace_mass_sdescriptor_mismatch_nominal_sim3.nc
3,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7696788194444445,,trace_mass_sdescriptor_mismatch_nominal_sim3.nc
4,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8268677662037037,,trace_mass_sdescriptor_mismatch_nominal_sim4.nc
4,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7586597222222222,,trace_mass_sdescriptor_mismatch_nominal_sim4.nc
4,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7792815393518518,,trace_mass_sdescriptor_mismatch_nominal_sim4.nc
5,mass,broad,-0.05,1.05,4,3000,12000,288,,0.832972800925926,,trace_mass_sdescriptor_mismatch_nominal_sim5.nc
5,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7589901620370371,,trace_mass_sdescriptor_mismatch_nominal_sim5.nc
5,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7816313657407408,,trace_mass_sdescriptor_mismatch_nominal_sim5.nc
6,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8268585069444444,,trace_mass_sdescriptor_mismatch_nominal_sim6.nc
6,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7578582175925926,,trace_mass_sdescriptor_mismatch_nominal_sim6.nc
6,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7788234953703703,,trace_mass_sdescriptor_mismatch_nominal_sim6.nc
7,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8162476851851852,,trace_mass_sdescriptor_mismatch_nominal_sim7.nc
7,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7423640046296296,,trace_mass_sdescriptor_mismatch_nominal_sim7.nc
7,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7648874421296297,,trace_mass_sdescriptor_mismatch_nominal_sim7.nc
8,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8301458333333334,,trace_mass_sdescriptor_mismatch_nominal_sim8.nc
8,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7606808449074074,,trace_mass_sdescriptor_mismatch_nominal_sim8.nc
8,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7818443287037037,,trace_mass_sdescriptor_mismatch_nominal_sim8.nc
9,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8144678819444444,,trace_mass_sdescriptor_mismatch_nominal_sim9.nc
9,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7423072916666666,,trace_mass_sdescriptor_mismatch_nominal_sim9.nc
9,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7641605902777778,,trace_mass_sdescriptor_mismatch_nominal_sim9.nc
10,mass,broad,-0.05,1.05,4,3000,12000,288,,0.7923825231481482,,trace_mass_sdescriptor_mismatch_nominal_sim10.nc
10,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7235720486111111,,trace_mass_sdescriptor_mismatch_nominal_sim10.nc
10,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7441958912037037,,trace_mass_sdescriptor_mismatch_nominal_sim10.nc
11,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8451828703703703,,trace_mass_sdescriptor_mismatch_nominal_sim11.nc
11,mass,narrow,0.02,0.98,4,3000,12000,288,,0.772331886574074,,trace_mass_sdescriptor_mismatch_nominal_sim11.nc
11,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7947259837962963,,trace_mass_sdescriptor_mismatch_nominal_sim11.nc
12,mass,broad,-0.05,1.05,4,3000,12000,288,,0.7842213541666667,,trace_mass_sdescriptor_mismatch_nominal_sim12.nc
12,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7162740162037037,,trace_mass_sdescriptor_mismatch_nominal_sim12.nc
12,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7364809027777778,,trace_mass_sdescriptor_mismatch_nominal_sim12.nc
13,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8252887731481482,,trace_mass_sdescriptor_mismatch_nominal_sim13.nc
13,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7526082175925926,,trace_mass_sdescriptor_mismatch_nominal_sim13.nc
13,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7748972800925926,,trace_mass_sdescriptor_mismatch_nominal_sim13.nc
14,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8046400462962963,,trace_mass_sdescriptor_mismatch_nominal_sim14.nc
14,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7351880787037037,,trace_mass_sdescriptor_mismatch_nominal_sim14.nc
14,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7561808449074074,,trace_mass_sdescriptor_mismatch_nominal_sim14.nc
15,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8162581018518519,,trace_mass_sdescriptor_mismatch_nominal_sim15.nc
15,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7454470486111111,,trace_mass_sdescriptor_mismatch_nominal_sim15.nc
15,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7669215856481482,,trace_mass_sdescriptor_mismatch_nominal_sim15.nc
16,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8038984375,,trace_mass_sdescriptor_mismatch_nominal_sim16.nc
16,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7358564814814815,,trace_mass_sdescriptor_mismatch_nominal_sim16.nc
16,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7564502314814815,,trace_mass_sdescriptor_mismatch_nominal_sim16.nc
17,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8200509259259259,,trace_mass_sdescriptor_mismatch_nominal_sim17.nc
17,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7480691550925926,,trace_mass_sdescriptor_mismatch_nominal_sim17.nc
17,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7700023148148148,,trace_mass_sdescriptor_mismatch_nominal_sim17.nc
18,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8387491319444444,,trace_mass_sdescriptor_mismatch_nominal_sim18.nc
18,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7654997106481481,,trace_mass_sdescriptor_mismatch_nominal_sim18.nc
18,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7880402199074074,,trace_mass_sdescriptor_mismatch_nominal_sim18.nc
19,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8176475694444445,,trace_mass_sdescriptor_mismatch_nominal_sim19.nc
19,mass,narrow,0.02,0.98,4,3000,12000,288,,0.746875,,trace_mass_sdescriptor_mismatch_nominal_sim19.nc
19,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7683237847222222,,trace_mass_sdescriptor_mismatch_nominal_sim19.nc
20,mass,broad,-0.05,1.05,4,3000,12000,288,,0.818046875,,trace_mass_sdescriptor_mismatch_nominal_sim20.nc
20,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7482748842592593,,trace_mass_sdescriptor_mismatch_nominal_sim20.nc
20,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7695063657407407,,trace_mass_sdescriptor_mismatch_nominal_sim20.nc
21,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8347708333333334,,trace_mass_sdescriptor_mismatch_nominal_sim21.nc
21,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7641990740740741,,trace_mass_sdescriptor_mismatch_nominal_sim21.nc
21,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7857647569444445,,trace_mass_sdescriptor_mismatch_nominal_sim21.nc
22,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8351056134259259,,trace_mass_sdescriptor_mismatch_nominal_sim22.nc
22,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7595138888888889,,trace_mass_sdescriptor_mismatch_nominal_sim22.nc
22,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7827013888888888,,trace_mass_sdescriptor_mismatch_nominal_sim22.nc
23,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8219314236111112,,trace_mass_sdescriptor_mismatch_nominal_sim23.nc
23,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7519962384259259,,trace_mass_sdescriptor_mismatch_nominal_sim23.nc
23,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7732077546296297,,trace_mass_sdescriptor_mismatch_nominal_sim23.nc
24,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8120711805555556,,trace_mass_sdescriptor_mismatch_nominal_sim24.nc
