simulation_id,scenario_id,model_name,descriptor_used,n_obs,n_labs,n_batches,n_exposure_levels,n_replicates,rmse,mae,r2_or_pseudo_r2,aic,bic,coverage_50,coverage_80,coverage_90,coverage_95,rhat_max,ess_bulk_min,ess_tail_min,n_divergences,bfmi_min,ppc_coverage,lab_variance_recovery,batch_variance_recovery,transition_region_error,extrapolation_error,pvs_theta,pvs_pred,pvs_descriptor,pvs_joint,prior_sensitivity_delta_pvs,admissibility_sensitivity_delta_pvs,runtime_seconds,residual_normality_p,residual_heteroscedasticity_p,residual_tail_flag,diagnostic_flag
36,descriptor_mismatch_nominal,Bayes_hierarchical_mass_MCMC,mass,288,3,4,8,3,0.161106517171178,0.1415484801743417,0.7784929201818387,,,0.375,0.8055555555555556,0.96875,1.0,1.0,2481.0,2942.0,2.0,0.7322094408016422,1.0,2.3646832104619575,1.3430646003437707,0.08145600272414572,,,0.7669869791666667,1.0,0.7669869791666667,,,25.85824041700107,8.21959584545518e-05,0.03560227402132163,0.0,divergences;heteroscedastic_residuals;low_joint_pvs
36,descriptor_mismatch_nominal,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.04922637462268342,0.03783374382224312,0.9793196874373461,,,0.5243055555555556,0.8055555555555556,0.8958333333333334,0.9548611111111112,1.0,2645.0,1764.0,4.0,0.7884987785316023,0.9548611111111112,0.4891914176356803,1.5338360341524364,0.01345516219923697,,0.9415833333333333,0.8917123842592592,1.0,0.8397939814814814,,,46.813032004007255,1.0897736223668676e-08,0.07017796423088349,1.0,divergences
37,descriptor_mismatch_nominal,OLS_ANOVA_mass_fixed_effects,mass,288,3,4,8,3,0.16249625101606577,0.14185505604953028,0.7668877421540562,-215.34120540784136,-189.70048204688973,,,,,,,,,,,,,0.0898988140057697,,,,,,,,0.0063427160057472065,0.0001308695561211784,0.24916508015240482,0.0,ok
37,descriptor_mismatch_nominal,Bayes_hierarchical_mass_MCMC,mass,288,3,4,8,3,0.16286605103604362,0.1422342550698218,0.7658255267826722,,,0.3715277777777778,0.7847222222222222,0.9791666666666666,0.9965277777777778,1.0,2569.0,3325.0,7.0,0.7348368058406879,0.9965277777777778,1.4010371825768582,2.5117924753993637,0.09387812479785092,,,0.7824395254629629,1.0,0.7824395254629629,,,21.22222172599868,0.00012429942549322797,0.21156633958097687,0.0,divergences;low_joint_pvs
37,descriptor_mismatch_nominal,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.04902312930224187,0.03694211694428424,0.9787831708235704,,,0.5243055555555556,0.8020833333333334,0.9166666666666666,0.9618055555555556,1.0,3223.0,3505.0,0.0,0.7502124675894589,0.9618055555555556,1.906975336615429,0.3720317136756038,0.00547460783945006,,0.9283333333333333,0.9355173611111111,1.0,0.868578125,,,73.3161474410008,4.6971722909925093e-07,0.02449674672430713,1.0,heteroscedastic_residuals
38,descriptor_mismatch_nominal,OLS_ANOVA_mass_fixed_effects,mass,288,3,4,8,3,0.15651192520323978,0.13710293977707153,0.8056814638362738,-236.95429464748952,-211.3135712865379,,,,,,,,,,,,,0.07820282922818317,,,,,,,,0.006331674012471922,0.0001455334687477668,0.02351919465269325,0.0,heteroscedastic_residuals
38,descriptor_mismatch_nominal,Bayes_hierarchical_mass_MCMC,mass,288,3,4,8,3,0.15683739891812176,0.13748222143504135,0.804872434916735,,,0.4166666666666667,0.78125,0.9618055555555556,0.9965277777777778,1.0,2986.0,3478.0,2.0,0.7317124420026075,0.9965277777777778,1.3461646843556678,2.285003482752891,0.08088628985286299,,,0.7865419560185185,1.0,0.7865419560185185,,,23.419606610987103,0.00012447793549145314,0.016925122908964724,0.0,divergences;heteroscedastic_residuals;low_joint_pvs
38,descriptor_mismatch_nominal,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.04532371029346056,0.03273358874342832,0.9837044031108909,,,0.5173611111111112,0.8298611111111112,0.9201388888888888,0.9479166666666666,1.0,3401.0,4235.0,0.0,0.7853347757419427,0.9479166666666666,1.7551400569113558,2.609300967654908,0.010181133032246584,,0.7745,0.9401276041666666,1.0,0.7285023148148149,,,97.50171094299003,1.7474634791807696e-52,0.06552493999564495,1.0,low_joint_pvs
39,descriptor_mismatch_nominal,OLS_ANOVA_mass_fixed_effects,mass,288,3,4,8,3,0.15396510608474093,0.13360045115260216,0.8071900599289792,-246.40427367221798,-220.76355031126636,,,,,,,,,,,,,0.09306101749968283,,,,,,,,0.006234301996300928,0.001322865359950752,0.07237055479568752,0.0,ok
39,descriptor_mismatch_nominal,Bayes_hierarchical_mass_MCMC,mass,288,3,4,8,3,0.15404000097379128,0.13352805238876486,0.8070024331133341,,,0.3993055555555556,0.8020833333333334,0.9513888888888888,0.9930555555555556,1.0,3780.0,3703.0,0.0,0.7960766739052851,0.9930555555555556,4.2565070647274785,0.899919460762843,0.09499906224947335,,,0.7795358796296297,1.0,0.7795358796296297,,,28.69372559399926,0.001379684336180807,0.05969299766698193,0.0,low_joint_pvs
39,descriptor_mismatch_nominal,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.049858252539945205,0.035335960173257436,0.9797810352741607,,,0.5277777777777778,0.8020833333333334,0.9201388888888888,0.9618055555555556,1.0,2378.0,2645.0,0.0,0.723524920840503,0.9618055555555556,1.2004481054285703,1.1709907882647723,0.0046855089061284,,0.9394166666666667,0.929943287037037,1.0,0.8736961805555555,,,67.32978307199664,7.779258484469174e-90,0.0020687821115905627,1.0,heteroscedastic_residuals
40,descriptor_mismatch_nominal,OLS_ANOVA_mass_fixed_effects,mass,288,3,4,8,3,0.15362983810681197,0.13170733463287063,0.8269336432950414,-247.65991480292394,-222.0191914419723,,,,,,,,,,,,,0.07771319904728947,,,,,,,,0.00630119199922774,0.0010081527900820976,0.00016606806107568865,0.0,heteroscedastic_residuals
40,descriptor_mismatch_nominal,Bayes_hierarchical_mass_MCMC,mass,288,3,4,8,3,0.153809504969041,0.1314215622396394,0.826528611672169,,,0.4166666666666667,0.7881944444444444,0.9305555555555556,0.9895833333333334,1.0,2620.0,3884.0,1.0,0.7356473890651419,0.9895833333333334,2.220083672742602,3.77145149860615,0.0799447012830934,,,0.7616197916666667,1.0,0.7616197916666667,,,28.23345439900004,0.0012254866482342204,9.266242536434028e-05,0.0,divergences;heteroscedastic_residuals;low_joint_pvs
40,descriptor_mismatch_nominal,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.05090982418912634,0.0377118226252695,0.9809951388945767,,,0.5277777777777778,0.8194444444444444,0.9166666666666666,0.9513888888888888,1.0,3607.0,4645.0,0.0,0.8014369818281905,0.9513888888888888,3.414073284344096,2.5095744039280863,0.016372682849498006,,0.5969166666666667,0.8352413194444445,1.0,0.49910792824074074,,,107.36899698399066,3.169006556995805e-08,0.4174171243776176,1.0,low_joint_pvs
41,descriptor_mismatch_nominal,OLS_ANOVA_mass_fixed_effects,mass,288,3,4,8,3,0.15629273914403138,0.13492459019548902,0.8129553064624545,-237.76151528807998,-212.12079192712835,,,,,,,,,,,,,0.08758401812420068,,,,,,,,0.006322849993011914,0.0019131117965914166,0.021463560767848625,0.0,heteroscedastic_residuals
41,descriptor_mismatch_nominal,Bayes_hierarchical_mass_MCMC,mass,288,3,4,8,3,0.15642562828091508,0.13488731911468457,0.8126370987822682,,,0.4166666666666667,0.8090277777777778,0.9618055555555556,0.9895833333333334,1.0,2951.0,4159.0,0.0,0.7885308637296092,0.9895833333333334,1.431359614518344,3.6599780426109985,0.09235171545847905,,,0.7753333333333333,1.0,0.7753333333333333,,,27.134055905000423,0.0015504227771329408,0.015178867746708907,0.0,heteroscedastic_residuals;low_joint_pvs
41,descriptor_mismatch_nominal,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.05514688397729486,0.03812560905401598,0.9767132037783675,,,0.5486111111111112,0.8125,0.8958333333333334,0.9583333333333334,1.0,2786.0,2518.0,0.0,0.7580654018318133,0.9583333333333334,1.8328231911751396,1.070831688422108,0.005309119921125945,,0.89925,0.9183423032407407,1.0,0.8259444444444445,,,71.96280544799811,3.298309573429986e-120,0.0008336433446312743,1.0,heteroscedastic_residuals
42,descriptor_mismatch_nominal,OLS_ANOVA_mass_fixed_effects,mass,288,3,4,8,3,0.1485229606206122,0.1270630878391591,0.8310415474531296,-267.1324571274089,-241.49173376645726,,,,,,,,,,,,,0.07790443261424675,,,,,,,,0.006298426000284962,0.00039205857059701265,9.820848417547946e-05,0.0,heteroscedastic_residuals
42,descriptor_mismatch_nominal,Bayes_hierarchical_mass_MCMC,mass,288,3,4,8,3,0.14874445197181524,0.12681070700143454,0.8305372383548664,,,0.4305555555555556,0.7777777777777778,0.9375,0.9895833333333334,1.0,2519.0,2913.0,1.0,0.7496218251447377,0.9895833333333334,3.64640633313161,2.0177216671858265,0.08027332963885317,,,0.7806765046296297,1.0,0.7806765046296297,,,29.582730861002347,0.00046960277768479217,6.307776600717667e-05,0.0,divergences;heteroscedastic_residuals;low_joint_pvs
42,descriptor_mismatch_nominal,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.04877693062301249,0.03470060353847393,0.9817769249457073,,,0.5381944444444444,0.8298611111111112,0.90625,0.9513888888888888,1.0,2946.0,3507.0,0.0,0.7652295925210678,0.9513888888888888,1.9443321545328833,1.540602196733447,0.008267423831295792,,0.8514166666666667,0.9255619212962963,1.0,0.7883185763888889,,,85.16152781099663,1.2055738837665048e-72,0.2508078688234151,1.0,low_joint_pvs
43,descriptor_mismatch_nominal,OLS_ANOVA_mass_fixed_effects,mass,288,3,4,8,3,0.14434010544741968,0.12370934159007511,0.8451401739147972,-283.5871672488237,-257.9464438878721,,,,,,,,,,,,,0.08134351153828281,,,,,,,,0.006098004989326,0.0005700080729355532,6.062326086281296e-06,0.0,heteroscedastic_residuals
43,descriptor_mismatch_nominal,Bayes_hierarchical_mass_MCMC,mass,288,3,4,8,3,0.1443790896047015,0.12330008667963381,0.84505651185758,,,0.3888888888888889,0.7986111111111112,0.9479166666666666,0.9965277777777778,1.0,2527.0,3712.0,1.0,0.7564724749982189,0.9965277777777778,1.6668617926915097,4.027704287649963,0.081317736230718,,,0.7788521412037037,1.0,0.7788521412037037,,,29.68439457200293,0.000608741307632708,6.5760631356689504e-06,0.0,divergences;heteroscedastic_residuals;low_joint_pvs
43,descriptor_mismatch_nominal,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.04569219756155119,0.03465376135363215,0.984481532803191,,,0.53125,0.8159722222222222,0.9027777777777778,0.9583333333333334,1.0,2967.0,4333.0,0.0,0.8259316205161958,0.9583333333333334,1.6136627945633166,2.8109169917733974,0.012257003880970396,,0.8266666666666667,0.9073234953703704,1.0,0.7503451967592593,,,89.39973182899121,0.00014335062028702543,0.0034788265713889674,0.0,heteroscedastic_residuals;low_joint_pvs
44,descriptor_mismatch_nominal,OLS_ANOVA_mass_fixed_effects,mass,288,3,4,8,3,0.1570396084592699,0.13465989604498738,0.8186680415596763,-235.01556490267478,-209.37484154172316,,,,,,,,,,,,,0.1034462958918112,,,,,,,,0.006149326989543624,0.007058450977186814,0.009279201459010442,0.0,heteroscedastic_residuals
44,descriptor_mismatch_nominal,Bayes_hierarchical_mass_MCMC,mass,288,3,4,8,3,0.1572292401237427,0.1347686630143554,0.8182298458350467,,,0.4236111111111111,0.8055555555555556,0.9479166666666666,0.9895833333333334,1.0,3451.0,4393.0,2.0,0.7724146233649556,0.9895833333333334,3.2603787235416735,3.4348786057545593,0.10607977195903857,,,0.7749363425925926,1.0,0.7749363425925926,,,28.506627996990574,0.0068181666401423485,0.007919481812932077,0.0,divergences;heteroscedastic_residuals;low_joint_pvs
44,descriptor_mismatch_nominal,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.052519067739336775,0.035653374819195185,0.9797189721577716,,,0.5138888888888888,0.8298611111111112,0.9166666666666666,0.9479166666666666,1.0,3070.0,3649.0,0.0,0.813682267829049,0.9479166666666666,2.2356072696372213,2.256403036449734,0.009468494535718911,,0.7040833333333333,0.9075329861111111,1.0,0.6396799768518519,,,105.89745340798981,6.031552708390521e-230,0.0019062571139073115,1.0,heteroscedastic_residuals;low_joint_pvs
45,descriptor_mismatch_nominal,OLS_ANOVA_mass_fixed_effects,mass,288,3,4,8,3,0.14350944345277072,0.12157334764887334,0.8483226245303419,-286.91156111284283,-261.27083775189124,,,,,,,,,,,,,0.08105817501790852,,,,,,,,0.006133606992079876,0.0012102666578482275,1.2270794366281283e-06,0.0,heteroscedastic_residuals
45,descriptor_mismatch_nominal,Bayes_hierarchical_mass_MCMC,mass,288,3,4,8,3,0.14382166290186346,0.12184807033355044,0.8476619273656547,,,0.4097222222222222,0.7847222222222222,0.9409722222222222,0.9861111111111112,1.0,2983.0,3337.0,0.0,0.7259905376504192,0.9861111111111112,3.878733401694068,2.6017793571021937,0.08094880849486248,,,0.7880245949074074,1.0,0.7880245949074074,,,30.819519594006124,0.0013058730763196957,1.1625006101337416e-06,0.0,heteroscedastic_residuals;low_joint_pvs
45,descriptor_mismatch_nominal,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.04479613150309488,0.03449050153354097,0.9852211423278077,,,0.5208333333333334,0.8263888888888888,0.9305555555555556,0.9583333333333334,1.0,2358.0,3400.0,1.0,0.7189120930722397,0.9583333333333334,1.6254792616653762,1.2009304000885928,0.007233941828644055,,0.90325,0.9471886574074074,1.0,0.8557748842592593,,,68.90694198200072,4.062632633967027e-05,0.3378893620994012,1.0,divergences
46,descriptor_mismatch_nominal,OLS_ANOVA_mass_fixed_effects,mass,288,3,4,8,3,0.15607232621167322,0.13548316618753803,0.8045908816684572,-238.5743966515248,-212.93367329057318,,,,,,,,,,,,,0.061165072792853534,,,,,,,,0.005929930004640482,0.00018375122761015876,0.006115251368988438,0.0,heteroscedastic_residuals
46,descriptor_mismatch_nominal,Bayes_hierarchical_mass_MCMC,mass,288,3,4,8,3,0.1564451772184134,0.13566481813542625,0.8036561161481425,,,0.3993055555555556,0.7881944444444444,0.96875,0.9930555555555556,1.0,2400.0,3494.0,4.0,0.7474345534877339,0.9930555555555556,1.5130420660692936,1.3862419496614904,0.06491843259212951,,,0.7722731481481482,1.0,0.7722731481481482,,,22.872645643001306,0.00019598207534361764,0.005033188129362077,0.0,divergences;heteroscedastic_residuals;low_joint_pvs
46,descriptor_mismatch_nominal,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.042001284627765985,0.032076834462586225,0.9858479887313398,,,0.5104166666666666,0.84375,0.90625,0.9548611111111112,1.0,2080.0,2101.0,5.0,0.6757443774216116,0.9548611111111112,0.6395572753958141,1.2374405069168215,0.009554943906827729,,0.9506666666666667,0.9229429976851852,1.0,0.8774539930555556,,,63.26260617301159,7.746795782552784e-06,0.274188370272335,1.0,divergences
47,descriptor_mismatch_nominal,OLS_ANOVA_mass_fixed_effects,mass,288,3,4,8,3,0.15886727183546404,0.1385863498835622,0.7937847465175082,-228.35065244843292,-202.7099290874813,,,,,,,,,,,,,0.07254064512362414,,,,,,,,0.0062448509997921064,0.00021352884286027224,0.10495281117453263,0.0,ok
47,descriptor_mismatch_nominal,Bayes_hierarchical_mass_MCMC,mass,288,3,4,8,3,0.15928163466702042,0.13906384571182728,0.7927076288782314,,,0.3923611111111111,0.8055555555555556,0.9618055555555556,0.9895833333333334,1.0,2673.0,3556.0,8.0,0.7053216906399334,0.9895833333333334,1.8280715437701591,2.498209310469586,0.07904946578503942,,,0.7766504629629629,1.0,0.7766504629629629,,,25.140648909000447,0.00019906136729929132,0.09464862957095367,0.0,divergences;low_joint_pvs
47,descriptor_mismatch_nominal,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.042761133115882914,0.03229599744490298,0.9850600095125317,,,0.5555555555555556,0.7986111111111112,0.8923611111111112,0.9479166666666666,1.0,2013.0,3058.0,4.0,0.7460630244604699,0.9479166666666666,0.8006089288324442,1.4791450811172084,0.006227493575705959,,0.9265833333333333,0.9307190393518519,1.0,0.8625407986111111,,,64.90827709400037,0.011738302106217345,0.3314223943527399,0.0,divergences
48,descriptor_mismatch_nominal,OLS_ANOVA_mass_fixed_effects,mass,288,3,4,8,3,0.15721459511359295,0.13498058958815756,0.8181160208701109,-234.3740948942458,-208.73337153329416,,,,,,,,,,,,,0.07516239303009961,,,,,,,,0.006307627001660876,0.014779770310938845,0.001136638848507602,0.0,heteroscedastic_residuals
48,descriptor_mismatch_nominal,Bayes_hierarchical_mass_MCMC,mass,288,3,4,8,3,0.15759010410363736,0.13496296053499737,0.8172461189905611,,,0.4131944444444444,0.8229166666666666,0.9479166666666666,0.9756944444444444,1.0,1692.0,1413.0,48.0,0.6505156697373746,0.9756944444444444,1.543937243836552,1.601061132554853,0.08021963013343998,,,0.7751805555555555,1.0,0.7751805555555555,,,24.75207122399297,0.020291600771574575,0.0008665183898696537,0.0,divergences;heteroscedastic_residuals;low_joint_pvs
48,descriptor_mismatch_nominal,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.055086244088202695,0.040861758850781395,0.9776696747915562,,,0.53125,0.8159722222222222,0.90625,0.9513888888888888,1.0,2214.0,2330.0,7.0,0.7324941702833218,0.9513888888888888,1.44842755559781,1.6180072854615393,0.010053471906476477,,0.8729166666666667,0.9092201967592592,1.0,0.7941102430555556,,,65.21646896700258,2.33144241337934e-08,0.008740835350020572,1.0,divergences;heteroscedastic_residuals;low_joint_pvs
49,descriptor_mismatch_nominal,OLS_ANOVA_mass_fixed_effects,mass,288,3,4,8,3,0.1606072164351691,0.14019942253083809,0.7860205963171824,-222.07648636930423,-196.4357630083526,,,,,,,,,,,,,0.07128860519716546,,,,,,,,0.006158732998301275,0.000423384153000402,0.16571219496807763,0.0,ok
49,descriptor_mismatch_nominal,Bayes_hierarchical_mass_MCMC,mass,288,3,4,8,3,0.16065729638800955,0.14020170772049786,0.7858871309672774,,,0.3784722222222222,0.8194444444444444,0.9513888888888888,0.9930555555555556,1.0,2928.0,4102.0,0.0,0.751217597480305,0.9930555555555556,3.1093575870524526,1.1500660237146834,0.07264770514704483,,,0.7945329861111111,1.0,0.7945329861111111,,,25.967334204004146,0.00048794375299063226,0.14668900186599204,0.0,low_joint_pvs
49,descriptor_mismatch_nominal,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.047497463697552936,0.03501893285908903,0.9812853072478173,,,0.5381944444444444,0.8090277777777778,0.90625,0.9548611111111112,1.0,2462.0,3020.0,2.0,0.7537662055983797,0.9548611111111112,0.9687887213562218,3.06277896137477,0.0051632950618842035,,0.6816666666666666,0.938779224537037,1.0,0.6405865162037037,,,78.50279315900116,8.657728773825574e-25,0.0764439897413326,1.0,divergences;low_joint_pvs
50,descriptor_mismatch_nominal,OLS_ANOVA_mass_fixed_effects,mass,288,3,4,8,3,0.15190263234800935,0.13030840100725896,0.826755117400474,-254.17235594324313,-228.5316325822915,,,,,,,,,,,,,0.0851946034820226,,,,,,,,0.006134912997367792,0.0012061167901488493,2.9964202763890984e-05,0.0,heteroscedastic_residuals
50,descriptor_mismatch_nominal,Bayes_hierarchical_mass_MCMC,mass,288,3,4,8,3,0.15231115104098364,0.13115070934393483,0.8258220336285857,,,0.4027777777777778,0.7951388888888888,0.9479166666666666,0.9965277777777778,1.0,2624.0,3052.0,8.0,0.7533985627993001,0.9965277777777778,1.8337425868742756,1.1997576266495418,0.08622474081198392,,,0.7799279513888889,1.0,0.7799279513888889,,,23.265186445001746,0.0009041857317582852,1.2537141963914928e-05,0.0,divergences;heteroscedastic_residuals;low_joint_pvs
50,descriptor_mismatch_nominal,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.046259877061881095,0.03530733307434039,0.9839328531220426,,,0.5138888888888888,0.8159722222222222,0.9097222222222222,0.9513888888888888,1.0,1849.0,1662.0,18.0,0.7145589146339023,0.9513888888888888,1.071691596088091,0.37322250398926254,0.006748306785683396,,0.9419166666666666,0.9404467592592592,1.0,0.8859059606481482,,,60.06705909399898,2.9034464546848482e-05,0.07112281127645824,1.0,divergences
51,descriptor_mismatch_nominal,OLS_ANOVA_mass_fixed_effects,mass,288,3,4,8,3,0.15261144949410643,0.13191455730207502,0.8236510171899193,-251.4908417678679,-225.85011840691627,,,,,,,,,,,,,0.08128842703555304,,,,,,,,0.0062277649994939566,0.00024866328661348993,0.00036661189527350255,0.0,heteroscedastic_residuals
51,descriptor_mismatch_nominal,Bayes_hierarchical_mass_MCMC,mass,288,3,4,8,3,0.1529831667886139,0.1321861948612726,0.8227909008644347,,,0.3958333333333333,0.7847222222222222,0.9513888888888888,1.0,1.0,2401.0,1948.0,23.0,0.7268340302686733,1.0,1.2618326521551155,1.648525139607012,0.08036773510274095,,,0.7576568287037037,1.0,0.7576568287037037,,,20.920506996000768,0.00029059858368768243,0.0004905356074952682,0.0,divergences;heteroscedastic_residuals;low_joint_pvs
51,descriptor_mismatch_nominal,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.05155361101977958,0.03827782859918161,0.9798758796817351,,,0.5138888888888888,0.8333333333333334,0.9201388888888888,0.9479166666666666,1.0,2939.0,2634.0,0.0,0.7640193604034357,0.9479166666666666,1.7821740529780539,1.1543395523844866,0.008139517582305798,,0.6560833333333334,0.819328125,1.0,0.5387369791666666,,,67.9634941520053,3.721012097773851e-38,0.001954897078327319,1.0,heteroscedastic_residuals;low_joint_pvs
52,descriptor_mismatch_nominal,OLS_ANOVA_mass_fixed_effects,mass,288,3,4,8,3,0.16061940239345426,0.14002570116396346,0.7898424921392226,-222.03278443699708,-196.39206107604545,,,,,,,,,,,,,0.07505773412497871,,,,,,,,0.006279330991674215,0.00015644868537153104,0.0313586873896319,0.0,heteroscedastic_residuals
52,descriptor_mismatch_nominal,Bayes_hierarchical_mass_MCMC,mass,288,3,4,8,3,0.16086861763916693,0.1404886316822243,0.7891898301820194,,,0.4097222222222222,0.8055555555555556,0.9652777777777778,0.9930555555555556,1.0,2863.0,3054.0,0.0,0.6932253439625089,0.9930555555555556,2.8272499528967536,2.911584980941237,0.07736819455500696,,,0.7597453703703704,1.0,0.7597453703703704,,,25.689108838996617,0.00012432970365778344,0.019424358254864126,0.0,heteroscedastic_residuals;low_joint_pvs
52,descriptor_mismatch_nominal,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.04726438269353618,0.034367792448064934,0.9818022841901176,,,0.5625,0.7986111111111112,0.90625,0.9409722222222222,1.0,2932.0,2702.0,0.0,0.7401952697616585,0.9409722222222222,1.9980659554959148,1.3977558029885464,0.004152542833283593,,0.7716666666666666,0.8546646412037037,1.0,0.659798900462963,,,80.77814006600238,2.2238324289527992e-10,0.07600838169316286,1.0,low_joint_pvs
53,descriptor_mismatch_nominal,OLS_ANOVA_mass_fixed_effects,mass,288,3,4,8,3,0.1555265649642553,0.13502286314614065,0.8022569590813002,-240.59211114838956,-214.95138778743794,,,,,,,,,,,,,0.07926378025557416,,,,,,,,0.006263785995543003,0.000150307628190251,0.005417533809888893,0.0,heteroscedastic_residuals
53,descriptor_mismatch_nominal,Bayes_hierarchical_mass_MCMC,mass,288,3,4,8,3,0.15587284396760834,0.13481303521185775,0.8013754313252952,,,0.3888888888888889,0.7847222222222222,0.9444444444444444,0.9930555555555556,1.0,2988.0,3362.0,4.0,0.7214716114075339,0.9930555555555556,2.3612410690225394,1.1355882331231142,0.0829808764686612,,,0.7836319444444444,1.0,0.7836319444444444,,,25.702406220996636,0.00017828523030792231,0.003589777612086818,0.0,divergences;heteroscedastic_residuals;low_joint_pvs
53,descriptor_mismatch_nominal,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.04433195499527027,0.03412698170697389,0.9839333321414356,,,0.5208333333333334,0.8125,0.9201388888888888,0.9583333333333334,1.0,2435.0,2760.0,2.0,0.8060294048569429,0.9583333333333334,1.407184035651392,0.3213261433155382,0.01596239140663301,,0.95275,0.953535011574074,1.0,0.9085387731481481,,,60.776031481989776,4.861003360276965e-05,0.002735460337195545,1.0,divergences;heteroscedastic_residuals
54,descriptor_mismatch_nominal,OLS_ANOVA_mass_fixed_effects,mass,288,3,4,8,3,0.1596890628764338,0.1385524538369738,0.7823544895737357,-225.37879072050293,-199.7380673595513,,,,,,,,,,,,,0.06936311307589148,,,,,,,,0.0061361979896901175,0.0005891323682043127,0.16250984954089448,0.0,ok
54,descriptor_mismatch_nominal,Bayes_hierarchical_mass_MCMC,mass,288,3,4,8,3,0.16009022462946343,0.13882620944268748,0.7812596027749552,,,0.3888888888888889,0.8020833333333334,0.9513888888888888,0.9861111111111112,1.0,2402.0,3316.0,3.0,0.7453624075866123,0.9861111111111112,2.0589428702598136,1.220942954992942,0.07195411817325449,,,0.7799189814814815,1.0,0.7799189814814815,,,24.165695900999708,0.0005577075659434942,0.1214370697356624,0.0,divergences;low_joint_pvs
54,descriptor_mismatch_nominal,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.04992121485836898,0.037139915519979756,0.9787298937362007,,,0.5173611111111112,0.8125,0.9131944444444444,0.9583333333333334,1.0,3172.0,4398.0,0.0,0.7453593195538416,0.9583333333333334,2.362407581426508,0.9963656994766479,0.008765297912852365,,0.8670833333333333,0.9233836805555555,1.0,0.8009273726851852,,,80.07531590199505,5.816188615732524e-23,0.2723575953568342,1.0,ok
55,descriptor_mismatch_nominal,OLS_ANOVA_mass_fixed_effects,mass,288,3,4,8,3,0.16275971494638364,0.14066656639280797,0.794895596078552,-214.408061835181,-188.76733847422938,,,,,,,,,,,,,0.06817260885998644,,,,,,,,0.00607431199750863,0.007730019936659229,0.007564229465986951,0.0,heteroscedastic_residuals
55,descriptor_mismatch_nominal,Bayes_hierarchical_mass_MCMC,mass,288,3,4,8,3,0.16309842343180542,0.14081837416120452,0.7940410493945939,,,0.4097222222222222,0.8125,0.9548611111111112,0.9895833333333334,1.0,2788.0,3630.0,0.0,0.7464083473044191,0.9895833333333334,5.099668553258305,2.8169103672337408,0.07059054053886951,,,0.7512199074074074,1.0,0.7512199074074074,,,32.52900522699929,0.006102077849126716,0.004461641226599184,0.0,heteroscedastic_residuals;low_joint_pvs
55,descriptor_mismatch_nominal,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.05289807768388209,0.037538659755987865,0.9783348887009908,,,0.5069444444444444,0.8333333333333334,0.9097222222222222,0.9409722222222222,1.0,3084.0,2921.0,0.0,0.8033681159623323,0.9409722222222222,2.8628907325561403,2.1818163669535187,0.0065467738788811845,,0.6266666666666667,0.7979152199074074,1.0,0.5003949652777778,,,103.21174305700697,4.151666126887963e-161,0.10394448875780209,1.0,low_joint_pvs
56,descriptor_mismatch_nominal,OLS_ANOVA_mass_fixed_effects,mass,288,3,4,8,3,0.1482452936648196,0.12816286944987526,0.8403221038276415,-268.2103097002308,-242.5695863392792,,,,,,,,,,,,,0.09012220798956178,,,,,,,,0.006202964999829419,0.0006830968553803309,6.521420740968333e-05,0.0,heteroscedastic_residuals
56,descriptor_mismatch_nominal,Bayes_hierarchical_mass_MCMC,mass,288,3,4,8,3,0.14851276693113155,0.12818554434639348,0.839745382678472,,,0.3993055555555556,0.7916666666666666,0.9513888888888888,0.9895833333333334,1.0,2674.0,3632.0,0.0,0.6471705374555854,0.9895833333333334,3.163149176720658,1.7915678038692502,0.09072727857181297,,,0.7701756365740741,1.0,0.7701756365740741,,,28.260348096999223,0.0007462873648695078,4.44573332136536e-05,0.0,heteroscedastic_residuals;low_joint_pvs
